Date,Time,Seconds_of_Day,X_ECEF(m),Y_ECEF(m),Z_ECEF(m)
2026/02/07,16:01:30.000,57690.0,1337935.5837,6070317.2634,1427877.5284
2026/02/07,16:02:00.000,57720.0,1337935.5837,6070317.2634,1427877.5284
2026/02/07,16:02:30.000,57750.0,1337935.5837,6070317.2633,1427877.5284
2026/02/07,16:03:00.000,57780.0,1337935.5837,6070317.2633,1427877.5284
2026/02/07,16:03:30.000,57810.0,1337935.5837,6070317.2632,1427877.5284
2026/02/07,16:04:00.000,57840.0,1337935.5838,6070317.2631,1427877.5283
2026/02/07,16:04:30.000,57870.0,1337935.5839,6070317.2627,1427877.5283
2026/02/07,16:05:00.000,57900.0,1337935.5841,6070317.2624,1427877.5283
2026/02/07,16:05:30.000,57930.0,1337935.5841,6070317.2622,1427877.5282
2026/02/07,16:06:00.000,57960.0,1337935.5842,6070317.2621,1427877.5282
2026/02/07,16:06:30.000,57990.0,1337935.5842,6070317.2621,1427877.5282
2026/02/07,16:07:00.000,58020.0,1337935.5842,6070317.262,1427877.5282
2026/02/07,16:07:30.000,58050.0,1337935.5842,6070317.262,1427877.5282
2026/02/07,16:08:00.000,58080.0,1337935.5842,6070317.262,1427877.5282
2026/02/07,16:08:30.000,58110.0,1337935.5842,6070317.262,1427877.5282
2026/02/07,16:09:00.000,58140.0,1337935.5842,6070317.2619,1427877.5282
2026/02/07,16:09:30.000,58170.0,1337935.5843,6070317.2616,1427877.5282
2026/02/07,16:10:00.000,58200.0,1337935.5845,6070317.2612,1427877.5281
2026/02/07,16:10:30.000,58230.0,1337935.5846,6070317.2611,1427877.5281
2026/02/07,16:11:00.000,58260.0,1337935.5846,6070317.2611,1427877.5281
2026/02/07,16:11:30.000,58290.0,1337935.5846,6070317.2611,1427877.5281
2026/02/07,16:12:00.000,58320.0,1337935.5846,6070317.2611,1427877.5281
2026/02/07,16:12:30.000,58350.0,1337935.5846,6070317.2611,1427877.5281
2026/02/07,16:13:00.000,58380.0,1337935.5846,6070317.2611,1427877.5281
2026/02/07,16:13:30.000,58410.0,1337935.5846,6070317.2611,1427877.5281
2026/02/07,16:14:00.000,58440.0,1337935.5846,6070317.2611,1427877.5281
2026/02/07,16:14:30.000,58470.0,1337935.5846,6070317.2612,1427877.5282
2026/02/07,16:15:00.000,58500.0,1337935.5847,6070317.2609,1427877.5281
2026/02/07,16:15:30.000,58530.0,1337935.5848,6070317.2607,1427877.5281
2026/02/07,16:16:00.000,58560.0,1337935.5848,6070317.2607,1427877.5281
2026/02/07,16:16:30.000,58590.0,1337935.5848,6070317.2607,1427877.5281
2026/02/07,16:17:00.000,58620.0,1337935.5848,6070317.2607,1427877.5281
2026/02/07,16:17:30.000,58650.0,1337935.5848,6070317.2607,1427877.5281
2026/02/07,16:18:00.000,58680.0,1337935.5848,6070317.2607,1427877.5281
2026/02/07,16:18:30.000,58710.0,1337935.5848,6070317.2607,1427877.5281
2026/02/07,16:19:00.000,58740.0,1337935.5848,6070317.2607,1427877.5281
2026/02/07,16:19:30.000,58770.0,1337935.5848,6070317.2607,1427877.5281
2026/02/07,16:20:00.000,58800.0,1337935.5849,6070317.2605,1427877.5281
2026/02/07,16:20:30.000,58830.0,1337935.5849,6070317.2604,1427877.5281
2026/02/07,16:21:00.000,58860.0,1337935.5849,6070317.2604,1427877.5281
2026/02/07,16:21:30.000,58890.0,1337935.5849,6070317.2604,1427877.5281
2026/02/07,16:22:00.000,58920.0,1337935.5849,6070317.2604,1427877.5281
2026/02/07,16:22:30.000,58950.0,1337935.5849,6070317.2604,1427877.5281
2026/02/07,16:23:00.000,58980.0,1337935.5849,6070317.2603,1427877.5281
2026/02/07,16:23:30.000,59010.0,1337935.5849,6070317.2603,1427877.5281
2026/02/07,16:24:00.000,59040.0,1337935.5849,6070317.2602,1427877.5281
2026/02/07,16:24:30.000,59070.0,1337935.585,6070317.2601,1427877.528
2026/02/07,16:25:00.000,59100.0,1337935.5851,6070317.2598,1427877.528
2026/02/07,16:25:30.000,59130.0,1337935.5851,6070317.2597,1427877.528
2026/02/07,16:26:00.000,59160.0,1337935.5852,6070317.2597,1427877.528
2026/02/07,16:26:30.000,59190.0,1337935.5852,6070317.2596,1427877.528
2026/02/07,16:27:00.000,59220.0,1337935.5852,6070317.2596,1427877.528
2026/02/07,16:27:30.000,59250.0,1337935.5852,6070317.2596,1427877.528
2026/02/07,16:28:00.000,59280.0,1337935.5852,6070317.2596,1427877.528
2026/02/07,16:28:30.000,59310.0,1337935.5852,6070317.2596,1427877.528
2026/02/07,16:29:00.000,59340.0,1337935.5852,6070317.2595,1427877.528
2026/02/07,16:29:30.000,59370.0,1337935.5853,6070317.2594,1427877.528
2026/02/07,16:30:00.000,59400.0,1337935.5854,6070317.2591,1427877.528
2026/02/07,16:30:30.000,59430.0,1337935.5855,6070317.2589,1427877.528
2026/02/07,16:31:00.000,59460.0,1337935.5855,6070317.2589,1427877.5279
2026/02/07,16:31:30.000,59490.0,1337935.5855,6070317.2589,1427877.5279
2026/02/07,16:32:00.000,59520.0,1337935.5855,6070317.2589,1427877.5279
2026/02/07,16:32:30.000,59550.0,1337935.5855,6070317.2589,1427877.5279
2026/02/07,16:33:00.000,59580.0,1337935.5855,6070317.2589,1427877.5279
2026/02/07,16:33:30.000,59610.0,1337935.5855,6070317.2589,1427877.5279
2026/02/07,16:34:00.000,59640.0,1337935.5855,6070317.2589,1427877.528
2026/02/07,16:34:30.000,59670.0,1337935.5855,6070317.2589,1427877.528
2026/02/07,16:35:00.000,59700.0,1337935.5856,6070317.2588,1427877.528
2026/02/07,16:35:30.000,59730.0,1337935.5856,6070317.2588,1427877.528
2026/02/07,16:36:00.000,59760.0,1337935.5856,6070317.2588,1427877.528
2026/02/07,16:36:30.000,59790.0,1337935.5856,6070317.2588,1427877.528
2026/02/07,16:37:00.000,59820.0,1337935.5856,6070317.2587,1427877.528
2026/02/07,16:37:30.000,59850.0,1337935.5856,6070317.2587,1427877.528
2026/02/07,16:38:00.000,59880.0,1337935.5856,6070317.2587,1427877.528
2026/02/07,16:38:30.000,59910.0,1337935.5856,6070317.2587,1427877.528
2026/02/07,16:39:00.000,59940.0,1337935.5856,6070317.2587,1427877.528
2026/02/07,16:39:30.000,59970.0,1337935.5856,6070317.2586,1427877.5279
2026/02/07,16:40:00.000,60000.0,1337935.5855,6070317.2585,1427877.5279
2026/02/07,16:40:30.000,60030.0,1337935.5855,6070317.2584,1427877.5279
2026/02/07,16:41:00.000,60060.0,1337935.5855,6070317.2584,1427877.5279
2026/02/07,16:41:30.000,60090.0,1337935.5855,6070317.2584,1427877.5279
2026/02/07,16:42:00.000,60120.0,1337935.5855,6070317.2584,1427877.5279
2026/02/07,16:42:30.000,60150.0,1337935.5855,6070317.2584,1427877.5279
2026/02/07,16:43:00.000,60180.0,1337935.5855,6070317.2584,1427877.5279
2026/02/07,16:43:30.000,60210.0,1337935.5855,6070317.2584,1427877.5279
2026/02/07,16:44:00.000,60240.0,1337935.5855,6070317.2584,1427877.5279
2026/02/07,16:44:30.000,60270.0,1337935.5856,6070317.2585,1427877.528
2026/02/07,16:45:00.000,60300.0,1337935.5856,6070317.2584,1427877.528
2026/02/07,16:45:30.000,60330.0,1337935.5856,6070317.2583,1427877.528
2026/02/07,16:46:00.000,60360.0,1337935.5856,6070317.2583,1427877.5279
2026/02/07,16:46:30.000,60390.0,1337935.5856,6070317.2583,1427877.528
2026/02/07,16:47:00.000,60420.0,1337935.5856,6070317.2583,1427877.528
2026/02/07,16:47:30.000,60450.0,1337935.5856,6070317.2583,1427877.528
2026/02/07,16:48:00.000,60480.0,1337935.5856,6070317.2583,1427877.528
2026/02/07,16:48:30.000,60510.0,1337935.5856,6070317.2582,1427877.5279
2026/02/07,16:49:00.000,60540.0,1337935.5856,6070317.2581,1427877.5279
2026/02/07,16:49:30.000,60570.0,1337935.5856,6070317.258,1427877.5279
2026/02/07,16:50:00.000,60600.0,1337935.5858,6070317.2579,1427877.528
2026/02/07,16:50:30.000,60630.0,1337935.5859,6070317.258,1427877.528
2026/02/07,16:51:00.000,60660.0,1337935.5859,6070317.258,1427877.528
2026/02/07,16:51:30.000,60690.0,1337935.5859,6070317.258,1427877.528
2026/02/07,16:52:00.000,60720.0,1337935.5859,6070317.258,1427877.528
2026/02/07,16:52:30.000,60750.0,1337935.5859,6070317.258,1427877.528
2026/02/07,16:53:00.000,60780.0,1337935.5859,6070317.258,1427877.528
2026/02/07,16:53:30.000,60810.0,1337935.5859,6070317.258,1427877.528
2026/02/07,16:54:00.000,60840.0,1337935.5859,6070317.258,1427877.528
2026/02/07,16:54:30.000,60870.0,1337935.586,6070317.258,1427877.5281
2026/02/07,16:55:00.000,60900.0,1337935.5861,6070317.2579,1427877.5281
2026/02/07,16:55:30.000,60930.0,1337935.5861,6070317.2578,1427877.5281
2026/02/07,16:56:00.000,60960.0,1337935.5861,6070317.2578,1427877.5281
2026/02/07,16:56:30.000,60990.0,1337935.5861,6070317.2577,1427877.5281
2026/02/07,16:57:00.000,61020.0,1337935.5861,6070317.2577,1427877.5281
2026/02/07,16:57:30.000,61050.0,1337935.5861,6070317.2577,1427877.5281
2026/02/07,16:58:00.000,61080.0,1337935.5861,6070317.2577,1427877.5281
2026/02/07,16:58:30.000,61110.0,1337935.586,6070317.2577,1427877.5281
2026/02/07,16:59:00.000,61140.0,1337935.586,6070317.2577,1427877.5281
2026/02/07,16:59:30.000,61170.0,1337935.586,6070317.2576,1427877.5281
2026/02/07,17:00:00.000,61200.0,1337935.5859,6070317.2574,1427877.5281
2026/02/07,17:00:30.000,61230.0,1337935.5859,6070317.2574,1427877.5281
2026/02/07,17:01:00.000,61260.0,1337935.5859,6070317.2573,1427877.5281
2026/02/07,17:01:30.000,61290.0,1337935.5859,6070317.2573,1427877.5281
2026/02/07,17:02:00.000,61320.0,1337935.5859,6070317.2573,1427877.5281
2026/02/07,17:02:30.000,61350.0,1337935.5859,6070317.2573,1427877.5281
2026/02/07,17:03:00.000,61380.0,1337935.5859,6070317.2573,1427877.5281
2026/02/07,17:03:30.000,61410.0,1337935.5859,6070317.2573,1427877.5281
2026/02/07,17:04:00.000,61440.0,1337935.586,6070317.2573,1427877.5281
2026/02/07,17:04:30.000,61470.0,1337935.586,6070317.2573,1427877.5281
2026/02/07,17:05:00.000,61500.0,1337935.5861,6070317.2573,1427877.5281
2026/02/07,17:05:30.000,61530.0,1337935.5861,6070317.2572,1427877.5281
2026/02/07,17:06:00.000,61560.0,1337935.5861,6070317.2573,1427877.5281
2026/02/07,17:06:30.000,61590.0,1337935.5861,6070317.2573,1427877.5281
2026/02/07,17:07:00.000,61620.0,1337935.5862,6070317.2573,1427877.5281
2026/02/07,17:07:30.000,61650.0,1337935.5862,6070317.2573,1427877.5281
2026/02/07,17:08:00.000,61680.0,1337935.5862,6070317.2573,1427877.5281
2026/02/07,17:08:30.000,61710.0,1337935.5862,6070317.2572,1427877.5281
2026/02/07,17:09:00.000,61740.0,1337935.5862,6070317.2572,1427877.5281
2026/02/07,17:09:30.000,61770.0,1337935.5862,6070317.2572,1427877.5281
2026/02/07,17:10:00.000,61800.0,1337935.5863,6070317.2571,1427877.5281
2026/02/07,17:10:30.000,61830.0,1337935.5863,6070317.257,1427877.5281
2026/02/07,17:11:00.000,61860.0,1337935.5863,6070317.257,1427877.5281
2026/02/07,17:11:30.000,61890.0,1337935.5863,6070317.257,1427877.5281
2026/02/07,17:12:00.000,61920.0,1337935.5863,6070317.257,1427877.5281
2026/02/07,17:12:30.000,61950.0,1337935.5863,6070317.257,1427877.5281
2026/02/07,17:13:00.000,61980.0,1337935.5863,6070317.257,1427877.5281
2026/02/07,17:13:30.000,62010.0,1337935.5863,6070317.257,1427877.5281
2026/02/07,17:14:00.000,62040.0,1337935.5863,6070317.257,1427877.5281
2026/02/07,17:14:30.000,62070.0,1337935.5864,6070317.257,1427877.5282
2026/02/07,17:15:00.000,62100.0,1337935.5866,6070317.257,1427877.5282
2026/02/07,17:15:30.000,62130.0,1337935.5866,6070317.257,1427877.5282
2026/02/07,17:16:00.000,62160.0,1337935.5866,6070317.257,1427877.5282
2026/02/07,17:16:30.000,62190.0,1337935.5867,6070317.257,1427877.5282
2026/02/07,17:17:00.000,62220.0,1337935.5867,6070317.257,1427877.5282
2026/02/07,17:17:30.000,62250.0,1337935.5867,6070317.257,1427877.5282
2026/02/07,17:18:00.000,62280.0,1337935.5867,6070317.257,1427877.5282
2026/02/07,17:18:30.000,62310.0,1337935.5867,6070317.257,1427877.5282
2026/02/07,17:19:00.000,62340.0,1337935.5867,6070317.257,1427877.5282
2026/02/07,17:19:30.000,62370.0,1337935.5867,6070317.257,1427877.5282
2026/02/07,17:20:00.000,62400.0,1337935.5868,6070317.257,1427877.5282
2026/02/07,17:20:30.000,62430.0,1337935.5868,6070317.257,1427877.5282
2026/02/07,17:21:00.000,62460.0,1337935.5868,6070317.257,1427877.5282
2026/02/07,17:21:30.000,62490.0,1337935.5868,6070317.257,1427877.5282
2026/02/07,17:22:00.000,62520.0,1337935.5868,6070317.257,1427877.5282
2026/02/07,17:22:30.000,62550.0,1337935.5868,6070317.257,1427877.5282
2026/02/07,17:23:00.000,62580.0,1337935.5868,6070317.257,1427877.5282
2026/02/07,17:23:30.000,62610.0,1337935.5868,6070317.257,1427877.5282
2026/02/07,17:24:00.000,62640.0,1337935.5868,6070317.257,1427877.5282
2026/02/07,17:24:30.000,62670.0,1337935.5869,6070317.257,1427877.5282
2026/02/07,17:25:00.000,62700.0,1337935.5868,6070317.2567,1427877.5282
2026/02/07,17:25:30.000,62730.0,1337935.5867,6070317.2567,1427877.5282
2026/02/07,17:26:00.000,62760.0,1337935.5867,6070317.2567,1427877.5282
2026/02/07,17:26:30.000,62790.0,1337935.5867,6070317.2566,1427877.5282
2026/02/07,17:27:00.000,62820.0,1337935.5867,6070317.2566,1427877.5282
2026/02/07,17:27:30.000,62850.0,1337935.5867,6070317.2566,1427877.5282
2026/02/07,17:28:00.000,62880.0,1337935.5867,6070317.2566,1427877.5282
2026/02/07,17:28:30.000,62910.0,1337935.5867,6070317.2566,1427877.5282
2026/02/07,17:29:00.000,62940.0,1337935.5867,6070317.2566,1427877.5282
2026/02/07,17:29:30.000,62970.0,1337935.5867,6070317.2566,1427877.5282
2026/02/07,17:30:00.000,63000.0,1337935.5868,6070317.2566,1427877.5282
2026/02/07,17:30:30.000,63030.0,1337935.5868,6070317.2566,1427877.5282
2026/02/07,17:31:00.000,63060.0,1337935.5868,6070317.2566,1427877.5283
2026/02/07,17:31:30.000,63090.0,1337935.5868,6070317.2566,1427877.5283
2026/02/07,17:32:00.000,63120.0,1337935.5868,6070317.2566,1427877.5283
2026/02/07,17:32:30.000,63150.0,1337935.5868,6070317.2566,1427877.5283
2026/02/07,17:33:00.000,63180.0,1337935.5868,6070317.2566,1427877.5283
2026/02/07,17:33:30.000,63210.0,1337935.5869,6070317.2566,1427877.5283
2026/02/07,17:34:00.000,63240.0,1337935.5869,6070317.2566,1427877.5283
2026/02/07,17:34:30.000,63270.0,1337935.5869,6070317.2566,1427877.5283
2026/02/07,17:35:00.000,63300.0,1337935.5867,6070317.2565,1427877.5282
2026/02/07,17:35:30.000,63330.0,1337935.5867,6070317.2565,1427877.5282
2026/02/07,17:36:00.000,63360.0,1337935.5868,6070317.2565,1427877.5282
2026/02/07,17:36:30.000,63390.0,1337935.5868,6070317.2565,1427877.5283
2026/02/07,17:37:00.000,63420.0,1337935.5868,6070317.2565,1427877.5283
2026/02/07,17:37:30.000,63450.0,1337935.5868,6070317.2565,1427877.5283
2026/02/07,17:38:00.000,63480.0,1337935.5868,6070317.2565,1427877.5283
2026/02/07,17:38:30.000,63510.0,1337935.5868,6070317.2565,1427877.5283
2026/02/07,17:39:00.000,63540.0,1337935.5868,6070317.2565,1427877.5283
2026/02/07,17:39:30.000,63570.0,1337935.5868,6070317.2565,1427877.5283
2026/02/07,17:40:00.000,63600.0,1337935.5868,6070317.2564,1427877.5283
2026/02/07,17:40:30.000,63630.0,1337935.5869,6070317.2564,1427877.5283
2026/02/07,17:41:00.000,63660.0,1337935.5869,6070317.2564,1427877.5283
2026/02/07,17:41:30.000,63690.0,1337935.5869,6070317.2564,1427877.5283
2026/02/07,17:42:00.000,63720.0,1337935.5869,6070317.2564,1427877.5283
2026/02/07,17:42:30.000,63750.0,1337935.5869,6070317.2564,1427877.5283
2026/02/07,17:43:00.000,63780.0,1337935.5869,6070317.2564,1427877.5283
2026/02/07,17:43:30.000,63810.0,1337935.5869,6070317.2564,1427877.5283
2026/02/07,17:44:00.000,63840.0,1337935.5869,6070317.2564,1427877.5283
2026/02/07,17:44:30.000,63870.0,1337935.587,6070317.2565,1427877.5283
2026/02/07,17:45:00.000,63900.0,1337935.5871,6070317.2565,1427877.5283
2026/02/07,17:45:30.000,63930.0,1337935.5871,6070317.2565,1427877.5283
2026/02/07,17:46:00.000,63960.0,1337935.5871,6070317.2565,1427877.5283
2026/02/07,17:46:30.000,63990.0,1337935.587,6070317.2565,1427877.5283
2026/02/07,17:47:00.000,64020.0,1337935.587,6070317.2565,1427877.5283
2026/02/07,17:47:30.000,64050.0,1337935.5871,6070317.2565,1427877.5283
2026/02/07,17:48:00.000,64080.0,1337935.5871,6070317.2565,1427877.5283
2026/02/07,17:48:30.000,64110.0,1337935.5871,6070317.2565,1427877.5283
2026/02/07,17:49:00.000,64140.0,1337935.5871,6070317.2565,1427877.5283
2026/02/07,17:49:30.000,64170.0,1337935.5871,6070317.2565,1427877.5283
2026/02/07,17:50:00.000,64200.0,1337935.5872,6070317.2565,1427877.5283
2026/02/07,17:50:30.000,64230.0,1337935.5872,6070317.2565,1427877.5283
2026/02/07,17:51:00.000,64260.0,1337935.5872,6070317.2565,1427877.5283
2026/02/07,17:51:30.000,64290.0,1337935.5872,6070317.2565,1427877.5283
2026/02/07,17:52:00.000,64320.0,1337935.5872,6070317.2565,1427877.5283
2026/02/07,17:52:30.000,64350.0,1337935.5872,6070317.2565,1427877.5283
2026/02/07,17:53:00.000,64380.0,1337935.5872,6070317.2565,1427877.5283
2026/02/07,17:53:30.000,64410.0,1337935.5872,6070317.2565,1427877.5284
2026/02/07,17:54:00.000,64440.0,1337935.5872,6070317.2565,1427877.5284
2026/02/07,17:54:30.000,64470.0,1337935.5872,6070317.2565,1427877.5284
2026/02/07,17:55:00.000,64500.0,1337935.587,6070317.2565,1427877.5283
2026/02/07,17:55:30.000,64530.0,1337935.587,6070317.2565,1427877.5283
2026/02/07,17:56:00.000,64560.0,1337935.587,6070317.2565,1427877.5283
2026/02/07,17:56:30.000,64590.0,1337935.587,6070317.2565,1427877.5283
2026/02/07,17:57:00.000,64620.0,1337935.587,6070317.2565,1427877.5283
2026/02/07,17:57:30.000,64650.0,1337935.587,6070317.2565,1427877.5283
2026/02/07,17:58:00.000,64680.0,1337935.587,6070317.2565,1427877.5283
2026/02/07,17:58:30.000,64710.0,1337935.587,6070317.2565,1427877.5283
2026/02/07,17:59:00.000,64740.0,1337935.587,6070317.2565,1427877.5283
2026/02/07,17:59:30.000,64770.0,1337935.5869,6070317.2564,1427877.5283
2026/02/07,18:00:00.000,64800.0,1337935.5869,6070317.2564,1427877.5283
2026/02/07,18:00:30.000,64830.0,1337935.5868,6070317.2563,1427877.5283
2026/02/07,18:01:00.000,64860.0,1337935.5868,6070317.2563,1427877.5283
2026/02/07,18:01:30.000,64890.0,1337935.5867,6070317.2563,1427877.5283
2026/02/07,18:02:00.000,64920.0,1337935.5867,6070317.2563,1427877.5283
2026/02/07,18:02:30.000,64950.0,1337935.5867,6070317.2563,1427877.5283
2026/02/07,18:03:00.000,64980.0,1337935.5867,6070317.2563,1427877.5283
2026/02/07,18:03:30.000,65010.0,1337935.5867,6070317.2563,1427877.5283
2026/02/07,18:04:00.000,65040.0,1337935.5867,6070317.2563,1427877.5283
2026/02/07,18:04:30.000,65070.0,1337935.5866,6070317.2562,1427877.5283
2026/02/07,18:05:00.000,65100.0,1337935.5863,6070317.2561,1427877.5282
2026/02/07,18:05:30.000,65130.0,1337935.5863,6070317.2561,1427877.5282
2026/02/07,18:06:00.000,65160.0,1337935.5863,6070317.2561,1427877.5282
2026/02/07,18:06:30.000,65190.0,1337935.5863,6070317.2561,1427877.5282
2026/02/07,18:07:00.000,65220.0,1337935.5863,6070317.2561,1427877.5282
2026/02/07,18:07:30.000,65250.0,1337935.5863,6070317.2561,1427877.5282
2026/02/07,18:08:00.000,65280.0,1337935.5863,6070317.2561,1427877.5282
2026/02/07,18:08:30.000,65310.0,1337935.5863,6070317.2561,1427877.5282
2026/02/07,18:09:00.000,65340.0,1337935.5863,6070317.2561,1427877.5282
2026/02/07,18:09:30.000,65370.0,1337935.5863,6070317.2561,1427877.5282
2026/02/07,18:10:00.000,65400.0,1337935.5861,6070317.2559,1427877.5282
2026/02/07,18:10:30.000,65430.0,1337935.586,6070317.2558,1427877.5281
2026/02/07,18:11:00.000,65460.0,1337935.586,6070317.2558,1427877.5281
2026/02/07,18:11:30.000,65490.0,1337935.586,6070317.2558,1427877.5281
2026/02/07,18:12:00.000,65520.0,1337935.586,6070317.2558,1427877.5281
2026/02/07,18:12:30.000,65550.0,1337935.586,6070317.2558,1427877.5281
2026/02/07,18:13:00.000,65580.0,1337935.586,6070317.2558,1427877.5281
2026/02/07,18:13:30.000,65610.0,1337935.586,6070317.2558,1427877.5281
2026/02/07,18:14:00.000,65640.0,1337935.586,6070317.2558,1427877.5281
2026/02/07,18:14:30.000,65670.0,1337935.5859,6070317.2558,1427877.5281
2026/02/07,18:15:00.000,65700.0,1337935.5858,6070317.2558,1427877.5282
2026/02/07,18:15:30.000,65730.0,1337935.5859,6070317.2559,1427877.5282
2026/02/07,18:16:00.000,65760.0,1337935.5859,6070317.2559,1427877.5282
2026/02/07,18:16:30.000,65790.0,1337935.5859,6070317.2559,1427877.5282
2026/02/07,18:17:00.000,65820.0,1337935.5859,6070317.2559,1427877.5282
2026/02/07,18:17:30.000,65850.0,1337935.5859,6070317.2559,1427877.5282
2026/02/07,18:18:00.000,65880.0,1337935.5858,6070317.2559,1427877.5282
2026/02/07,18:18:30.000,65910.0,1337935.5858,6070317.2559,1427877.5282
2026/02/07,18:19:00.000,65940.0,1337935.5858,6070317.2558,1427877.5282
2026/02/07,18:19:30.000,65970.0,1337935.5856,6070317.2556,1427877.5281
2026/02/07,18:20:00.000,66000.0,1337935.5853,6070317.2551,1427877.528
2026/02/07,18:20:30.000,66030.0,1337935.5851,6070317.255,1427877.528
2026/02/07,18:21:00.000,66060.0,1337935.5851,6070317.2549,1427877.5279
2026/02/07,18:21:30.000,66090.0,1337935.5851,6070317.2549,1427877.5279
2026/02/07,18:22:00.000,66120.0,1337935.5851,6070317.2549,1427877.5279
2026/02/07,18:22:30.000,66150.0,1337935.5851,6070317.2549,1427877.5279
2026/02/07,18:23:00.000,66180.0,1337935.5851,6070317.2548,1427877.5279
2026/02/07,18:23:30.000,66210.0,1337935.5851,6070317.2548,1427877.5279
2026/02/07,18:24:00.000,66240.0,1337935.585,6070317.2547,1427877.5279
2026/02/07,18:24:30.000,66270.0,1337935.585,6070317.2546,1427877.5279
2026/02/07,18:25:00.000,66300.0,1337935.5848,6070317.2543,1427877.5278
2026/02/07,18:25:30.000,66330.0,1337935.5847,6070317.254,1427877.5277
2026/02/07,18:26:00.000,66360.0,1337935.5847,6070317.2538,1427877.5277
2026/02/07,18:26:30.000,66390.0,1337935.5846,6070317.2538,1427877.5277
2026/02/07,18:27:00.000,66420.0,1337935.5846,6070317.2538,1427877.5277
2026/02/07,18:27:30.000,66450.0,1337935.5846,6070317.2537,1427877.5277
2026/02/07,18:28:00.000,66480.0,1337935.5846,6070317.2537,1427877.5277
2026/02/07,19:38:00.000,70680.0,1337935.5846,6070317.2537,1427877.5277
2026/02/07,19:38:30.000,70710.0,1337935.5846,6070317.2537,1427877.5277
2026/02/07,19:39:00.000,70740.0,1337935.5846,6070317.2537,1427877.5277
2026/02/07,19:39:30.000,70770.0,1337935.5846,6070317.2537,1427877.5277
2026/02/07,19:40:00.000,70800.0,1337935.5846,6070317.2537,1427877.5277
2026/02/07,19:40:30.000,70830.0,1337935.5846,6070317.2538,1427877.5277
2026/02/07,19:41:00.000,70860.0,1337935.5846,6070317.2538,1427877.5277
2026/02/07,19:41:30.000,70890.0,1337935.5846,6070317.2538,1427877.5277
2026/02/07,19:42:00.000,70920.0,1337935.5846,6070317.2538,1427877.5277
2026/02/07,19:42:30.000,70950.0,1337935.5846,6070317.2538,1427877.5277
2026/02/07,19:43:00.000,70980.0,1337935.5846,6070317.2538,1427877.5277
2026/02/07,19:43:30.000,71010.0,1337935.5846,6070317.2538,1427877.5277
2026/02/07,19:44:00.000,71040.0,1337935.5846,6070317.2538,1427877.5277
2026/02/07,19:44:30.000,71070.0,1337935.5846,6070317.2538,1427877.5277
2026/02/07,19:45:00.000,71100.0,1337935.5846,6070317.2538,1427877.5277
2026/02/07,19:45:30.000,71130.0,1337935.5846,6070317.2537,1427877.5277
2026/02/07,19:46:00.000,71160.0,1337935.5846,6070317.2537,1427877.5277
2026/02/07,19:46:30.000,71190.0,1337935.5846,6070317.2538,1427877.5277
2026/02/07,19:47:00.000,71220.0,1337935.5846,6070317.2537,1427877.5277
2026/02/07,19:47:30.000,71250.0,1337935.5846,6070317.2537,1427877.5277
2026/02/07,19:48:00.000,71280.0,1337935.5846,6070317.2537,1427877.5277
2026/02/07,19:48:30.000,71310.0,1337935.5846,6070317.2537,1427877.5277
2026/02/07,19:49:00.000,71340.0,1337935.5846,6070317.2537,1427877.5277
2026/02/07,19:49:30.000,71370.0,1337935.5846,6070317.2538,1427877.5277
2026/02/07,19:50:00.000,71400.0,1337935.5846,6070317.2538,1427877.5277
2026/02/07,19:50:30.000,71430.0,1337935.5846,6070317.2538,1427877.5277
2026/02/07,19:51:00.000,71460.0,1337935.5846,6070317.2538,1427877.5277
2026/02/07,19:51:30.000,71490.0,1337935.5846,6070317.2538,1427877.5277
2026/02/07,19:52:00.000,71520.0,1337935.5846,6070317.2538,1427877.5277
2026/02/07,19:52:30.000,71550.0,1337935.5846,6070317.2538,1427877.5277
2026/02/07,19:53:00.000,71580.0,1337935.5846,6070317.2538,1427877.5277
2026/02/07,19:53:30.000,71610.0,1337935.5846,6070317.2538,1427877.5277
2026/02/07,19:54:00.000,71640.0,1337935.5846,6070317.2538,1427877.5277
2026/02/07,19:54:30.000,71670.0,1337935.5846,6070317.2537,1427877.5277
2026/02/07,19:55:00.000,71700.0,1337935.5846,6070317.2536,1427877.5276
2026/02/07,19:55:30.000,71730.0,1337935.5847,6070317.2535,1427877.5276
2026/02/07,19:56:00.000,71760.0,1337935.5847,6070317.2535,1427877.5276
2026/02/07,19:56:30.000,71790.0,1337935.5847,6070317.2535,1427877.5276
2026/02/07,19:57:00.000,71820.0,1337935.5847,6070317.2534,1427877.5276
2026/02/07,19:57:30.000,71850.0,1337935.5847,6070317.2534,1427877.5276
2026/02/07,19:58:00.000,71880.0,1337935.5847,6070317.2534,1427877.5276
2026/02/07,19:58:30.000,71910.0,1337935.5847,6070317.2534,1427877.5276
2026/02/07,19:59:00.000,71940.0,1337935.5847,6070317.2533,1427877.5276
2026/02/07,19:59:30.000,71970.0,1337935.5847,6070317.2532,1427877.5276
2026/02/07,20:00:00.000,72000.0,1337935.5848,6070317.2528,1427877.5276
2026/02/07,20:00:30.000,72030.0,1337935.5848,6070317.2526,1427877.5276
2026/02/07,20:01:00.000,72060.0,1337935.5848,6070317.2525,1427877.5276
2026/02/07,21:12:30.000,76350.0,1337935.5846,6070317.2529,1427877.5276
2026/02/07,21:13:00.000,76380.0,1337935.5846,6070317.2529,1427877.5276
